case,param,true,post_mean,post_sd,q05,q50,q95,in_90ci
69,r,0.5545123219490051,1.1333537487983703,0.47615084725482,0.3910284519195557,1.1185646057128906,1.890196657180786,True
69,muT,110.33425903320312,120.19739598083495,14.592051376163784,97.74302062988282,120.30192565917969,143.9089660644531,True
70,nu,0.0807710587978363,0.4771405847072601,0.29861953655872486,-0.011524724960327115,0.49022844433784485,0.9705133587121961,True
70,r,8.617976188659668,7.753012062549591,1.3761813306735493,5.480769920349121,7.799957752227783,10.02645592689514,True
70,muT,233.31663513183594,230.83705487060547,14.885404759975433,205.9415382385254,231.04474639892578,255.91600646972657,True
71,nu,0.2644595205783844,0.5054535491168499,0.29877437490760295,0.030105705559253713,0.5112270712852478,0.987369146943092,True
71,r,4.843514919281006,4.54984387588501,0.7704282190352633,3.2734053492546082,4.575286149978638,5.878455638885498,True
71,muT,133.40664672851562,128.2363386077881,10.966889221096134,110.86342697143554,128.76669311523438,145.07575759887692,True
72,nu,0.8219690322875977,0.5255393631458283,0.25143094759479606,0.10287225842475892,0.5292140245437622,0.9502917289733885,True
72,r,7.0527119636535645,9.655795509338379,1.280783968669264,7.538449811935425,9.619340896606445,11.879652881622315,False
72,muT,226.1337127685547,209.01922149658202,14.235986069981069,185.81219100952148,208.9834442138672,232.5431846618652,True
73,nu,0.8359730243682861,0.4186652458906174,0.3267045938606185,-0.12013674676418301,0.41919104754924774,0.9338224053382873,True
73,r,4.080132961273193,5.11891273355484,1.4055743538168994,2.794874429702759,5.1207616329193115,7.4332633972167965,True
73,muT,290.1143493652344,291.6494805908203,14.680554832336616,267.9171539306641,290.89898681640625,315.81410064697263,True
74,nu,0.6925749182701111,0.6052893612384797,0.2028169430929515,0.28955453634262085,0.5981903970241547,0.9591913193464277,True
74,r,8.84781551361084,9.081716111660004,2.209370419444819,5.384000778198242,9.075262546539307,12.622963428497314,True
74,muT,392.43463134765625,393.9348975830078,15.556209158391777,368.0653350830078,393.9010925292969,419.5745315551758,True
75,nu,0.2839610278606415,0.568169960975647,0.22977970406531406,0.18910628259181977,0.5705533921718597,0.9481968700885771,True
75,r,10.891946792602539,9.453868865013122,1.2901883134244354,7.284571170806885,9.434003353118896,11.709369134902952,True
75,muT,253.39517211914062,261.43858923339843,16.132226424521956,235.47366256713866,261.4872283935547,285.79835357666013,True
76,nu,0.4072367548942566,0.5479015552699565,0.25594776762584975,0.1199074149131775,0.5448058843612671,0.9337301582098007,True
76,r,5.190873622894287,8.077703635215759,2.3480405383685854,4.2776113986969,7.980906248092651,12.01270842552185,True
